Smiles,Dataset,Model,canonical smiles,molwt,qed,Tanimoto Score
C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)s2)oc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)s2)oc1C1CC1)c1ccc(C(=O)NO)cc1,474.1361761839999,0.257627757688916,0.6811594202898551
C[C@H](NC(=O)c1nc(-c2ncc(-c3ccccc3)o2)sc1C1CCC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2ncc(-c3ccccc3)o2)sc1C1CCC1)c1ccc(C(=O)NO)cc1,488.15182624799996,0.23867432267229904,0.7
C[C@H](NC(=O)c1nc(-c2noc(-c3ccccc3)n2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2noc(-c3ccccc3)n2)sc1C1CC1)c1ccc(C(=O)NO)cc1,475.13142515199996,0.26755781487455665,0.7384615384615385
C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)cn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)cn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,485.152160596,0.25678626570754276,0.7936507936507936
C[C@H](NC(=O)c1nc(-c2ccc(-c3ccccc3)cn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2ccc(-c3ccccc3)cn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,484.15691162799993,0.24199172142952208,0.78125
C[C@H](NC(=O)c1nc(-c2ncc(-c3ccccn3)o2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2ncc(-c3ccccn3)o2)sc1C1CC1)c1ccc(C(=O)NO)cc1,475.13142515199996,0.26755781487455665,0.6527777777777778
C[C@H](NC(=O)c1nc(-c2nnc(-c3ccccc3)o2)sc1C1CCC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2nnc(-c3ccccc3)o2)sc1C1CCC1)c1ccc(C(=O)NO)cc1,489.14707521599996,0.25247719514091604,0.6811594202898551
C[C@H](NC(=O)c1nc(-c2ccc(-c3ccccc3)nn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2ccc(-c3ccccc3)nn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,485.152160596,0.25678626570754276,0.7619047619047619
C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)nc2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)nc2)sc1C1CC1)c1ccc(C(=O)NO)cc1,485.152160596,0.25678626570754276,0.8064516129032258
C[C@H](NC(=O)c1nc(-c2noc(-c3ccccc3)n2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2noc(-c3ccccc3)n2)sc1C1CC1)c1ccc(C(=O)NO)cc1,475.13142515199996,0.26755781487455665,0.7384615384615385
C[C@H](NC(=O)c1nc(-c2ccc(-c3ccccc3)cn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2ccc(-c3ccccc3)cn2)sc1C1CC1)c1ccc(C(=O)NO)cc1,484.15691162799993,0.24199172142952208,0.78125
C[C@H](NC(=O)c1nc(-c2ncc(-c3ccccc3)n2C)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2ncc(-c3ccccc3)n2C)sc1C1CC1)c1ccc(C(=O)NO)cc1,487.16781066,0.25865750825381123,0.7352941176470589
C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)s2)sc1C1CCC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2cnc(-c3ccccc3)s2)sc1C1CCC1)c1ccc(C(=O)NO)cc1,504.12898262799996,0.21758832808609646,0.8253968253968254
C[C@H](NC(=O)c1nc(-c2csc(-c3ccccc3)n2)sc1C1CC1)c1ccc(C(=O)NO)cc1,sirt2,claude_scaffold,C[C@H](NC(=O)c1nc(-c2csc(-c3ccccc3)n2)sc1C1CC1)c1ccc(C(=O)NO)cc1,490.11333256399996,0.2369892177003831,0.75
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,404.13069687999996,0.37486505431399353,0.6721311475409836
Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)n1,393.125945848,0.5154211592063827,0.5846153846153846
Cc1cnc(SCC(=O)Nc2ncc(Cc3ccc4ncccc4c3)o2)nc1,sirt2,claude_scaffold,Cc1cnc(SCC(=O)Nc2ncc(Cc3ccc4ncccc4c3)o2)nc1,391.110295784,0.39599519938205585,0.4383561643835616
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4[nH]ncc4c3)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4[nH]ncc4c3)o2)n1,394.121194816,0.3813642685891382,0.5
Cc1cnc(NCC(=O)Nc2ncc(Cc3ccc4sccc4c3)o2)nc1,sirt2,claude_scaffold,Cc1cnc(NCC(=O)Nc2ncc(Cc3ccc4sccc4c3)o2)nc1,379.110295784,0.5313700575057965,0.31645569620253167
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4cnccc4c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4cnccc4c3)s2)n1,421.103102228,0.3666323817735104,0.8103448275862069
Cc1cnc(SCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)nc1,sirt2,claude_scaffold,Cc1cnc(SCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)nc1,396.07146775199993,0.3863370991640246,0.6290322580645161
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,404.13069687999996,0.37486505431399353,0.6721311475409836
Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4ncccc4c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4ncccc4c3)s2)n1,404.14193026000004,0.5085449391395367,0.625
Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc(Cc4ccccc4)s3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc(Cc4ccccc4)s3)cc2)n1,444.161997008,0.4182192402757225,0.47058823529411764
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)n1,410.08711781599993,0.36902215235304703,0.75
Cc1cc(C)nc(NCc2ccc(NC(=O)Cc3cnc(Cc4cccs4)o3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCc2ccc(NC(=O)Cc3cnc(Cc4cccs4)o3)cc2)n1,433.15724597600007,0.4241640491973431,0.34210526315789475
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4[nH]ccc4c3)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4[nH]ccc4c3)o2)n1,393.125945848,0.38107882385394376,0.5
Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc(Cc4ccncc4)s3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc(Cc4ccncc4)s3)cc2)n1,445.157245976,0.435005122576178,0.4027777777777778
Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4sccc4c3)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4sccc4c3)o2)n1,393.1259458480001,0.5154211592063827,0.38666666666666666
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4ccoc4c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4ccoc4c3)s2)n1,410.08711781599993,0.36902215235304703,0.75
Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc(Cc4ccc5ccccc5n4)o3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc(Cc4ccc5ccccc5n4)o3)cc2)n1,479.19573966,0.334712056823172,0.35802469135802467
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,434.123503324,0.3244309338342352,1.0
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,435.118752292,0.3458092732859187,0.8305084745762712
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ncccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ncccc34)o2)n1,419.141595912,0.366901526052328,0.5652173913043478
Cc1cc(C)nc(O[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(O[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,402.16919056399996,0.5189954660414392,0.4714285714285714
Cc1cc(C)nc(N[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(N[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,417.1623313560001,0.473935131626746,0.7288135593220338
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccncc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccncc34)s2)n1,435.118752292,0.3458092732859187,0.8448275862068966
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4cccnc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4cccnc34)o2)n1,419.141595912,0.366901526052328,0.5285714285714286
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccoc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccoc34)s2)n1,424.10276787999993,0.3462419865517078,0.7704918032786885
Cc1cc(C)nc(S[C@H](C)C(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@H](C)C(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,435.118752292,0.3458092732859187,0.8305084745762712
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ncccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ncccc34)o2)n1,419.141595912,0.366901526052328,0.5652173913043478
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccncc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccncc34)o2)n1,419.141595912,0.366901526052328,0.5735294117647058
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3coc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3coc4ccccc34)o2)n1,408.12561149999993,0.36967818944455405,0.5352112676056338
Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4cnccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4cnccc34)s2)n1,435.118752292,0.3458092732859187,0.847457627118644
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,404.13069687999996,0.37486505431399353,0.6721311475409836
Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)n1,393.125945848,0.5154211592063827,0.5846153846153846
Cc1cc(C)nc(OCC(=O)Nc2ncc(Cc3ccc4nccnc4c3)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCC(=O)Nc2ncc(Cc3ccc4nccnc4c3)o2)n1,390.144038436,0.5340466236941368,0.3561643835616438
Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4[nH]cnc4c3)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4[nH]cnc4c3)o2)n1,377.1600228480001,0.4719835376605899,0.35526315789473684
Cc1cc(C)nc(OCC(=O)Nc2ncc(Cc3ccc4c(cnn4C)c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCC(=O)Nc2ncc(Cc3ccc4c(cnn4C)c3)s2)n1,408.13684488000007,0.5269080388933046,0.5441176470588235
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4c(c3)OCO4)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4c(c3)OCO4)o2)n1,398.1048760559999,0.4993765347282196,0.4927536231884058
Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4c(c3)OCCO4)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3ccc4c(c3)OCCO4)s2)n1,411.13651053200005,0.6433847771418276,0.5714285714285714
Cc1cc(C)nc(OCC(=O)Nc2ncc(Cc3ccc4c(c3)NCCO4)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCC(=O)Nc2ncc(Cc3ccc4c(c3)NCCO4)o2)n1,395.159354152,0.6548205044977514,0.32098765432098764
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4c(c3)NCCN4)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4c(c3)NCCN4)s2)n1,426.12965132400006,0.40872106881295117,0.7413793103448276
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,404.13069687999996,0.37486505431399353,0.6721311475409836
Cc1cc(C)nc(NCc2ccc(NC(=O)Cc3ccc4ncccc4c3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCc2ccc(NC(=O)Cc3ccc4ncccc4c3)cc2)n1,397.19026035600007,0.5029349675575671,0.3472222222222222
Cc1ccnc(SCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)c1,sirt2,claude_scaffold,Cc1ccnc(SCC(=O)Nc2ncc(Cc3ccc4occc4c3)s2)c1,395.07621878399993,0.4696940510691496,0.5692307692307692
Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc4ccccc4n3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc4ccccc4n3)cc2)n1,399.16952491200004,0.5304278945314924,0.3380281690140845
Cc1ccnc(NCc2ccc(NC(=O)Cc3ccc4sccc4c3)cc2)c1,sirt2,claude_scaffold,Cc1ccnc(NCc2ccc(NC(=O)Cc3ccc4sccc4c3)cc2)c1,387.140533292,0.4657920396575896,0.2597402597402597
Cc1cc(C)nc(SCc2nnc(Nc3ccc4c(c3)CCN4)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCc2nnc(Nc3ccc4c(c3)CCN4)o2)n1,354.12628019600004,0.5316704012129135,0.25316455696202533
Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc4ccccn34)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCc2ccc(NC(=O)Cc3cnc4ccccn34)cc2)n1,387.16952491200004,0.5475833349557891,0.33783783783783783
Cc1ccnc(SCC(=O)Nc2ncc(Cc3ccc4c(c3)OCO4)s2)c1,sirt2,claude_scaffold,Cc1ccnc(SCC(=O)Nc2ncc(Cc3ccc4c(c3)OCO4)s2)c1,399.07113340399997,0.6340227555169875,0.5454545454545454
CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4cccnc34)s2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4cccnc34)s2)n1,451.11366691200004,0.3011899543719604,0.8181818181818182
CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4occc34)o2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4occc34)o2)n1,424.12052611999997,0.3196063454256429,0.5844155844155844
CCCc1cc(S)nc(NCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,CCCc1cc(S)nc(NCC(=O)Nc2ncc(Cc3cccc4ccccc34)o2)n1,433.157245976,0.2798469817999509,0.45
CCCc1cc(O)nc(OCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)s3)cc2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(OCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)s3)cc2)n1,510.17256169200004,0.24625089775138642,0.6351351351351351
CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,451.11366691200004,0.3011899543719604,0.8307692307692308
CCCc1cc(O)nc(NCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)s3)cc2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(NCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)s3)cc2)n1,509.188546104,0.21876213365467395,0.6301369863013698
CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4ccncc34)o2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4ccncc34)o2)n1,435.13651053200005,0.3153689222821072,0.6216216216216216
CCCc1cc(O)nc(SCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)o3)cc2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(SCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)o3)cc2)n1,510.17256169200004,0.17445537047763607,0.5443037974683544
CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4ncccc34)s2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(SCC(=O)Nc2ncc(Cc3cccc4ncccc34)s2)n1,451.11366691200004,0.3011899543719604,0.8615384615384616
CCCc1cc(O)nc(NCC(=O)Nc2ncc(Cc3cccc4ccoc34)s2)n1,sirt2,claude_scaffold,CCCc1cc(O)nc(NCC(=O)Nc2ncc(Cc3cccc4ccoc34)s2)n1,423.13651053200005,0.3927664335316751,0.6
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3ccnc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3ccnc4ccccc34)o2)n1,419.141595912,0.34516094861380975,0.5507246376811594
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ncccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ncccc34)s2)n1,435.118752292,0.3292388364877387,0.8305084745762712
Cc1cc(C)nc(NCC(=O)N(C)c2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)N(C)c2ncc(Cc3cccc4ccccc34)o2)n1,401.18517497600004,0.5274879271670836,0.4857142857142857
Cc1cc(C)nc(OCc2ccc(C(=O)N(C)c3ncc(Cc4cccc5ccccc45)s3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCc2ccc(C(=O)N(C)c3ncc(Cc4cccc5ccccc45)s3)cc2)n1,494.177647072,0.2714578376457563,0.6268656716417911
Cc1cc(C)nc(SCC(=O)N(C)c2cnc(Cc3cccc4ccccc34)cn2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2cnc(Cc3cccc4ccccc34)cn2)n1,429.16233135600004,0.33451275651849466,0.6721311475409836
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ccncc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ccncc34)s2)n1,435.118752292,0.3292388364877387,0.8448275862068966
Cc1cc(C)nc(SCc2ccc(C(=O)N(C)c3ncc(Cc4cccc5ccccc45)s3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCc2ccc(C(=O)N(C)c3ncc(Cc4cccc5ccccc45)s3)cc2)n1,510.154803452,0.17675006000631147,0.71875
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4sccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4sccc34)s2)n1,440.07992426000004,0.30795099814788024,0.7868852459016393
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(CCc3cccc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(CCc3cccc4ccccc34)s2)n1,448.139153388,0.285677391895315,0.8421052631578947
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ccccc34)o2)n1,418.14634694399996,0.3370891058623219,0.6774193548387096
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ncccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ncccc34)s2)n1,435.118752292,0.3292388364877387,0.8305084745762712
Cc1cc(C)nc(SCc2ccc(N(C)C(=O)Cc3cccc4ccccc34)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCc2ccc(N(C)C(=O)Cc3cccc4ccccc34)cc2)n1,427.17183342000004,0.29054314014191096,0.5076923076923077
Cc1cc(C)nc(SCC(=O)N(C)c2cnc(Cc3cccc4ccccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2cnc(Cc3cccc4ccccc34)o2)n1,418.14634694399996,0.3370891058623219,0.6885245901639344
Cc1cc(C)nc(SCN2CCN(C(=O)Cc3cccc4ccccc34)CC2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCN2CCN(C(=O)Cc3cccc4ccccc34)CC2)n1,406.182732452,0.4778290388880451,0.46875
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ccncc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4ccncc34)s2)n1,435.118752292,0.3292388364877387,0.8448275862068966
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3ccnc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3ccnc4ccccc34)s2)n1,435.118752292,0.3292388364877387,0.8135593220338984
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4c3OCO4)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc4c3OCO4)s2)n1,428.09768249999996,0.4382364507954424,0.7540983606557377
Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc(-c4ccccc4)c3)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)N(C)c2ncc(Cc3cccc(-c4ccccc4)c3)s2)n1,460.139153388,0.2667949407858842,0.7096774193548387
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccnc4ccccc34)s2)n1,421.103102228,0.3666323817735104,0.8103448275862069
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ncccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ncccc34)o2)n1,405.125945848,0.3833104030156659,0.5588235294117647
Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(NCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,403.1466812920001,0.500448539594702,0.7857142857142857
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4sccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4sccc34)o2)n1,410.087117816,0.36902215235304703,0.5428571428571428
Cc1cc(C)nc(OCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)s3)cc2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(OCc2ccc(C(=O)Nc3ncc(Cc4cccc5ccccc45)s3)cc2)n1,480.161997008,0.30341120529288645,0.6212121212121212
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccncc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccncc34)s2)n1,421.103102228,0.3666323817735104,0.8421052631578947
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4c(F)cccc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4c(F)cccc34)o2)n1,422.121275068,0.3584691386122011,0.5588235294117647
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4cc(Cl)ccc34)s2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4cc(Cl)ccc34)s2)n1,454.068880908,0.29967095242186814,1.0
Cc1cc(C)nc(SC(C)C(=O)Nc2ncc(Cc3cccc4cccnc34)o2)n1,sirt2,claude_scaffold,Cc1cc(C)nc(SC(C)C(=O)Nc2ncc(Cc3cccc4cccnc34)o2)n1,419.141595912,0.366901526052328,0.5285714285714286
